Band,Wavelength,High,Mid 1,Mid 2,Low
333,2040.075684,0.095213,0.09591,0.099491,0.086344
334,2045.085693,0.095244,0.09552,0.099524,0.085305
335,2050.095703,0.095416,0.095257,0.098309,0.083157
336,2055.095703,0.093575,0.095552,0.097668,0.082852
337,2060.105713,0.092123,0.093839,0.097277,0.082458
338,2065.115723,0.092126,0.093308,0.096058,0.081701
339,2070.125732,0.092615,0.093962,0.097905,0.08294
340,2075.135742,0.092859,0.094004,0.098223,0.083468
341,2080.145752,0.092314,0.094054,0.099106,0.083337
342,2085.155762,0.093453,0.094632,0.099666,0.084745
343,2090.165771,0.092443,0.093392,0.09852,0.084364
344,2095.165771,0.091918,0.093736,0.098169,0.083351
345,2100.175537,0.093184,0.095055,0.099102,0.084637
346,2105.185547,0.091257,0.092592,0.097476,0.083034
347,2110.195557,0.092066,0.092825,0.097762,0.083173
348,2115.205566,0.09273,0.093378,0.098993,0.083363
349,2120.215576,0.094027,0.094714,0.099988,0.084744
350,2125.225586,0.093935,0.094752,0.099844,0.085313
351,2130.225586,0.09524,0.095767,0.100812,0.086499
352,2135.235596,0.096023,0.097296,0.101716,0.086669
353,2140.245605,0.094441,0.095833,0.101636,0.085908
354,2145.255615,0.095567,0.095659,0.100663,0.086205
355,2150.265625,0.096373,0.096075,0.100777,0.085557
356,2155.275635,0.097896,0.098886,0.102528,0.088138
357,2160.285645,0.097043,0.097877,0.102126,0.087416
358,2165.295654,0.09746,0.098534,0.102721,0.088029
359,2170.295654,0.097848,0.098556,0.103647,0.088109
360,2175.305664,0.097995,0.099107,0.103225,0.088544
361,2180.315674,0.09778,0.098924,0.102736,0.088401
362,2185.325684,0.098852,0.099895,0.103172,0.088709
363,2190.335693,0.099054,0.099093,0.103658,0.087673
364,2195.345703,0.09985,0.100395,0.104148,0.089723
365,2200.355713,0.099725,0.099609,0.104646,0.089011
366,2205.355713,0.100091,0.100467,0.104023,0.088794
367,2210.365723,0.10264,0.102402,0.106007,0.091402
368,2215.375732,0.102805,0.103433,0.107196,0.09139
369,2220.385742,0.103087,0.102421,0.105975,0.091785
370,2225.395752,0.100404,0.100709,0.1054,0.089624
371,2230.405762,0.100915,0.101164,0.103948,0.090347
372,2235.415771,0.097546,0.099467,0.103079,0.088299
373,2240.425537,0.097085,0.096427,0.10065,0.086869
374,2245.425537,0.092987,0.094955,0.098098,0.084272
375,2250.435547,0.09267,0.092749,0.096565,0.083245
376,2255.445557,0.091129,0.090561,0.095676,0.081867
377,2260.455566,0.089863,0.089776,0.093291,0.079422
378,2265.465576,0.086921,0.086669,0.091899,0.077402
379,2270.475586,0.086232,0.085929,0.090814,0.077485
380,2275.485596,0.084751,0.086475,0.091124,0.076971
381,2280.485596,0.083054,0.084068,0.088555,0.074821
382,2285.495605,0.084607,0.085289,0.088972,0.075061
383,2290.505615,0.082698,0.082709,0.087873,0.074732
384,2295.515625,0.080997,0.082461,0.085995,0.072788
385,2300.525635,0.07914,0.080222,0.084605,0.071357
386,2305.535645,0.079153,0.079293,0.083019,0.071381
387,2310.545654,0.07724,0.07776,0.083074,0.070084
388,2315.555664,0.076759,0.078248,0.081273,0.068968
389,2320.555664,0.080117,0.081442,0.0844,0.071722
390,2325.565674,0.078246,0.081055,0.084791,0.0717
391,2330.575684,0.078088,0.078838,0.082376,0.069998
392,2335.585693,0.077411,0.078336,0.082842,0.069046
393,2340.595703,0.078355,0.077996,0.080727,0.068585
394,2345.605713,0.073385,0.074974,0.078915,0.067016
395,2350.615723,0.073748,0.074048,0.078913,0.065948
