Band,Wavelength,High,Mid 1,Mid 2,Low
325,2000.005615,0.090503,0.103279,0.082284,0.079061
326,2005.015625,0.101431,0.116417,0.091057,0.08524
327,2010.025635,0.087362,0.101278,0.080878,0.079032
328,2015.035645,0.093917,0.112333,0.084484,0.081688
329,2020.035645,0.107699,0.119623,0.095854,0.090732
330,2025.045654,0.109701,0.122009,0.09785,0.096966
331,2030.055664,0.109622,0.120636,0.098226,0.095488
332,2035.065674,0.107563,0.118444,0.097085,0.094674
333,2040.075684,0.107077,0.119166,0.09653,0.094143
334,2045.085693,0.105811,0.116671,0.094964,0.093157
335,2050.095703,0.104606,0.113416,0.095258,0.089445
336,2055.095703,0.10232,0.113602,0.092669,0.086081
337,2060.105713,0.101521,0.111521,0.091486,0.089338
338,2065.115723,0.099003,0.1114,0.089458,0.087872
339,2070.125732,0.104175,0.113927,0.09341,0.092032
340,2075.135742,0.10558,0.115018,0.095916,0.092116
341,2080.145752,0.10412,0.115109,0.094618,0.092527
342,2085.155762,0.104061,0.115493,0.095982,0.092862
343,2090.165771,0.103392,0.114646,0.095269,0.092214
344,2095.165771,0.102924,0.113765,0.093721,0.091691
345,2100.175537,0.103017,0.113697,0.094299,0.091809
346,2105.185547,0.101998,0.111842,0.092864,0.089055
347,2110.195557,0.100358,0.112785,0.09261,0.090352
348,2115.205566,0.101719,0.112965,0.094483,0.090442
349,2120.215576,0.103687,0.114783,0.095348,0.091166
350,2125.225586,0.1061,0.114744,0.096334,0.092354
351,2130.225586,0.105272,0.116885,0.096098,0.092911
352,2135.235596,0.105644,0.117687,0.095799,0.094678
353,2140.245605,0.10672,0.117989,0.096969,0.094383
354,2145.255615,0.105454,0.117439,0.095374,0.093774
355,2150.265625,0.106102,0.118001,0.096426,0.093444
356,2155.275635,0.108047,0.119166,0.097769,0.094196
357,2160.285645,0.107235,0.118108,0.096955,0.094268
358,2165.295654,0.107938,0.121474,0.099282,0.097357
359,2170.295654,0.107749,0.121443,0.098076,0.09626
360,2175.305664,0.109886,0.120727,0.099704,0.09586
361,2180.315674,0.109271,0.121582,0.099168,0.09668
362,2185.325684,0.110849,0.122297,0.098973,0.096133
363,2190.335693,0.111658,0.122901,0.10101,0.097071
364,2195.345703,0.113533,0.124618,0.102281,0.09813
365,2200.355713,0.113114,0.125151,0.100602,0.098449
366,2205.355713,0.113489,0.125466,0.101838,0.098001
367,2210.365723,0.114738,0.126581,0.103252,0.098846
368,2215.375732,0.115775,0.127141,0.104238,0.10085
369,2220.385742,0.116619,0.12701,0.103818,0.099903
370,2225.395752,0.114036,0.1261,0.102155,0.099443
371,2230.405762,0.114221,0.124699,0.10183,0.099424
