Band,Wavelength,High,Mid 1,Mid 2,Low
157,1158.545654,0.29481,0.17738,0.202637,0.255232
158,1163.555664,0.296305,0.177017,0.202293,0.257312
159,1168.565674,0.293784,0.17674,0.202666,0.256576
160,1173.575684,0.296119,0.176688,0.201284,0.255531
161,1178.585693,0.292814,0.175553,0.200196,0.255347
162,1183.595703,0.297518,0.174628,0.198838,0.254763
163,1188.595703,0.298089,0.174332,0.201772,0.257737
164,1193.605591,0.29658,0.175923,0.202759,0.259069
165,1198.615601,0.297282,0.176631,0.201211,0.258215
166,1203.62561,0.295167,0.176252,0.199253,0.262853
167,1208.63562,0.298392,0.175637,0.206446,0.26009
168,1213.64563,0.301129,0.177812,0.206463,0.262868
169,1218.65564,0.29978,0.179978,0.206412,0.26621
170,1223.665649,0.300906,0.18126,0.210447,0.266355
171,1228.665649,0.303996,0.183437,0.212256,0.267621
172,1233.675659,0.305258,0.185067,0.212295,0.26917
173,1238.685669,0.308717,0.187666,0.216106,0.269387
174,1243.695679,0.31015,0.189529,0.214055,0.273199
175,1248.705688,0.310649,0.190574,0.215277,0.272677
176,1253.715698,0.313103,0.192162,0.218286,0.275492
177,1258.725708,0.312391,0.192692,0.218694,0.276774
178,1263.725708,0.317253,0.193061,0.215589,0.273147
179,1268.735596,0.317439,0.195758,0.224755,0.279694
180,1273.745605,0.322662,0.19603,0.224557,0.283378
181,1278.755615,0.32087,0.19515,0.221795,0.281665
182,1283.765625,0.318396,0.194373,0.223853,0.281416
183,1288.775635,0.322129,0.195342,0.225287,0.28432
184,1293.785645,0.32127,0.194626,0.224619,0.283165
185,1298.795654,0.321202,0.193824,0.226829,0.285433
186,1303.795654,0.321689,0.190456,0.227632,0.285489
187,1308.805664,0.325966,0.186499,0.21634,0.286063
188,1313.815674,0.320552,0.183662,0.217912,0.281536
189,1318.825684,0.318783,0.177859,0.213212,0.281306
190,1323.835693,0.319142,0.176525,0.211866,0.286306
191,1328.845703,0.312064,0.172156,0.208319,0.270917
192,1333.855591,0.313133,0.167179,0.20453,0.277587
193,1338.855591,0.325347,0.170417,0.213035,0.285645
194,1343.865601,0.311458,0.163777,0.211449,0.273728
195,1348.87561,0.291845,0.174646,0.207419,0.235483
196,1353.88562,0.220037,0.231933,0.226439,0.210205
197,1358.89563,0.239868,0.461697,0.360292,0.271995
198,1363.90564,0.593515,0.149904,0.184008,0.537079
199,1368.915649,0.559611,0.703835,0.638988,0.59568
200,1373.925659,0.583687,0.757311,0.619389,0.526751
201,1378.925659,0.710154,0.673208,0.669249,0.692077
202,1383.935669,0.696491,0.68259,0.671433,0.708076
203,1388.945679,0.689973,0.708044,0.677524,0.681309
204,1393.955688,0.68065,0.70921,0.705502,0.68754
205,1398.965698,0.598685,0.720839,0.628847,0.690709
206,1403.975708,0.661355,0.728654,0.681485,0.638083
207,1408.985596,0.483159,0.42653,0.414393,0.495873
208,1413.985596,0.28474,0.20655,0.220729,0.265383
209,1418.995605,0.266063,0.178456,0.182984,0.255709
210,1424.005615,0.250943,0.130215,0.162641,0.229234
211,1429.015625,0.252081,0.125359,0.164887,0.227621
212,1434.025635,0.251676,0.125785,0.157852,0.211473
213,1439.035645,0.240605,0.127552,0.161032,0.211587
214,1444.045654,0.248907,0.124729,0.157998,0.216405
215,1449.055664,0.248167,0.11557,0.15931,0.213877
