Band,Wavelength,High,Mid 1,Mid 2,Low
46,602.585632,0.079885,0.083122,0.125773,0.192385
47,607.595642,0.081232,0.084348,0.127784,0.194211
48,612.605652,0.081348,0.085138,0.127222,0.196126
49,617.615662,0.081595,0.085718,0.128989,0.19805
50,622.615662,0.083319,0.086318,0.130747,0.199445
51,627.625671,0.084403,0.088106,0.132019,0.201595
52,632.63562,0.085411,0.088924,0.133894,0.202847
53,637.64563,0.086699,0.090311,0.135642,0.20527
54,642.65564,0.087251,0.089996,0.136269,0.206861
55,647.665649,0.087291,0.090867,0.137208,0.208153
56,652.675659,0.088633,0.092163,0.138012,0.211073
57,657.685669,0.088785,0.092628,0.139652,0.212473
58,662.685669,0.088419,0.092339,0.139424,0.213721
59,667.695679,0.089674,0.093141,0.139876,0.216174
60,672.705627,0.088784,0.093012,0.142148,0.218242
61,677.715637,0.089332,0.092517,0.14159,0.220347
62,682.725647,0.091065,0.094152,0.144841,0.221328
63,687.735657,0.094141,0.097631,0.148521,0.223006
64,692.745667,0.097562,0.101307,0.150918,0.224619
65,697.745667,0.102154,0.105345,0.151158,0.226269
66,702.755676,0.107136,0.11019,0.154599,0.228222
67,707.765625,0.111163,0.115445,0.156519,0.229627
68,712.775635,0.116012,0.120292,0.161083,0.233344
69,717.785645,0.120003,0.125034,0.16312,0.234028
70,722.795654,0.124985,0.129039,0.167204,0.235368
71,727.805664,0.128695,0.132646,0.16933,0.237781
72,732.815674,0.132331,0.135596,0.172515,0.238852
73,737.815674,0.135824,0.140025,0.176241,0.241985
74,742.825623,0.137532,0.141844,0.176703,0.244407
75,747.835632,0.140125,0.144337,0.178372,0.246638
76,752.845642,0.14207,0.146181,0.180965,0.249719
77,757.855652,0.145245,0.149572,0.186082,0.249949
78,762.865662,0.150386,0.15455,0.187132,0.246273
79,767.875671,0.148107,0.152367,0.187049,0.253067
80,772.875671,0.149899,0.154192,0.189734,0.257745
81,777.88562,0.15135,0.155499,0.193793,0.259412
82,782.89563,0.153616,0.157916,0.195266,0.261992
83,787.90564,0.157713,0.161606,0.196346,0.264421
84,792.915649,0.158769,0.163429,0.198398,0.265039
85,797.925659,0.158522,0.162851,0.200953,0.267951
