Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
488,2,GREEN VEG-WATER,,greenveg_X176_Y111,,shallowwater_X180_Y160,,21,,35,164,    0.143691
489,2,GREEN VEG-WATER,,greenveg_X176_Y111,,Water_X204_Y145,,21,,36,148,    0.129672
490,2,GREEN VEG-WATER,,greenveg_X176_Y111,,algae_X193_Y210,,21,,37,238,    0.208527
491,2,GREEN VEG-WATER,,greenveg_X176_Y111,,shallowwater_X173_Y81,,21,,38,38,    0.033294
492,2,NPV-WATER,,,NPV_X151_Y331,Algae/Water_X166_Y190,,,22,24,0,0
493,2,NPV-WATER,,,NPV_X151_Y331,Water_X172_Y208,,,22,25,8,    0.007009
494,2,NPV-WATER,,,NPV_X151_Y331,shallowwater_X172_Y158,,,22,26,0,0
495,2,NPV-WATER,,,NPV_X151_Y331,Water_X216_Y154,,,22,27,8,    0.007009
496,2,NPV-WATER,,,NPV_X151_Y331,shallowwater_X207_Y145,,,22,28,10,    0.008762
497,2,NPV-WATER,,,NPV_X151_Y331,algae_X161_Y225,,,22,29,0,0
498,2,NPV-WATER,,,NPV_X151_Y331,Algae/Water_X173_Y223,,,22,30,9,    0.007885
499,2,NPV-WATER,,,NPV_X151_Y331,Water_X192_Y177,,,22,31,0,0
500,2,NPV-WATER,,,NPV_X151_Y331,algae_X180_Y235,,,22,32,17,    0.014895
501,2,NPV-WATER,,,NPV_X151_Y331,shallowwater_X203_Y145,,,22,33,4,    0.003505
502,2,NPV-WATER,,,NPV_X151_Y331,shallowwater_X130_Y44,,,22,34,1,    0.000876
503,2,NPV-WATER,,,NPV_X151_Y331,shallowwater_X180_Y160,,,22,35,1,    0.000876
504,2,NPV-WATER,,,NPV_X151_Y331,Water_X204_Y145,,,22,36,42,    0.036799
505,2,NPV-WATER,,,NPV_X151_Y331,algae_X193_Y210,,,22,37,19,    0.016647
506,2,NPV-WATER,,,NPV_X151_Y331,shallowwater_X173_Y81,,,22,38,6,    0.005257
507,2,NPV-WATER,,,NPV_X130_Y187,Algae/Water_X166_Y190,,,23,24,0,0
508,2,NPV-WATER,,,NPV_X130_Y187,Water_X172_Y208,,,23,25,61,    0.053446
509,2,NPV-WATER,,,NPV_X130_Y187,shallowwater_X172_Y158,,,23,26,1,    0.000876
510,2,NPV-WATER,,,NPV_X130_Y187,Water_X216_Y154,,,23,27,0,0
511,2,NPV-WATER,,,NPV_X130_Y187,shallowwater_X207_Y145,,,23,28,3,    0.002628
512,2,NPV-WATER,,,NPV_X130_Y187,algae_X161_Y225,,,23,29,0,0
513,2,NPV-WATER,,,NPV_X130_Y187,Algae/Water_X173_Y223,,,23,30,3,    0.002628
514,2,NPV-WATER,,,NPV_X130_Y187,Water_X192_Y177,,,23,31,2,    0.001752
515,2,NPV-WATER,,,NPV_X130_Y187,algae_X180_Y235,,,23,32,5,    0.004381
516,2,NPV-WATER,,,NPV_X130_Y187,shallowwater_X203_Y145,,,23,33,160,    0.140186
517,2,NPV-WATER,,,NPV_X130_Y187,shallowwater_X130_Y44,,,23,34,0,0
518,2,NPV-WATER,,,NPV_X130_Y187,shallowwater_X180_Y160,,,23,35,21,    0.018399
519,2,NPV-WATER,,,NPV_X130_Y187,Water_X204_Y145,,,23,36,23,    0.020152
520,2,NPV-WATER,,,NPV_X130_Y187,algae_X193_Y210,,,23,37,3,    0.002628
521,2,NPV-WATER,,,NPV_X130_Y187,shallowwater_X173_Y81,,,23,38,6,    0.005257
