Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
1292,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,algae_X161_Y225,5,9,,24,0,0
1293,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,algae_X180_Y235,5,9,,25,0,0
1294,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,algae_X193_Y210,5,9,,26,0,0
1295,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,shallowwater_X130_Y44,5,9,,27,0,0
1296,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,shallowwater_X172_Y158,5,9,,28,0,0
1297,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,shallowwater_X173_Y81,5,9,,29,0,0
1298,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,shallowwater_X180_Y160,5,9,,30,0,0
1299,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,shallowwater_X203_Y145,5,9,,31,0,0
1300,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,shallowwater_X207_Y145,5,9,,32,0,0
1301,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,Water_X172_Y208,5,9,,33,0,0
1302,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,Water_X192_Y177,5,9,,34,0,0
1303,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,Water_X204_Y145,5,9,,35,0,0
1304,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X186_Y103,,Water_X216_Y154,5,9,,36,0,0
1305,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,Algae/Water_X166_Y190,5,10,,22,0,0
1306,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,Algae/Water_X173_Y223,5,10,,23,0,0
1307,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,algae_X161_Y225,5,10,,24,0,0
1308,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,algae_X180_Y235,5,10,,25,0,0
1309,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,algae_X193_Y210,5,10,,26,0,0
1310,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,shallowwater_X130_Y44,5,10,,27,0,0
1311,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,shallowwater_X172_Y158,5,10,,28,0,0
1312,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,shallowwater_X173_Y81,5,10,,29,0,0
1313,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,shallowwater_X180_Y160,5,10,,30,0,0
1314,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,shallowwater_X203_Y145,5,10,,31,0,0
1315,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,shallowwater_X207_Y145,5,10,,32,0,0
1316,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,Water_X172_Y208,5,10,,33,0,0
1317,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,Water_X192_Y177,5,10,,34,0,0
1318,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,Water_X204_Y145,5,10,,35,0,0
1319,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X196_Y48,,Water_X216_Y154,5,10,,36,0,0
1320,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Algae/Water_X166_Y190,5,11,,22,0,0
1321,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Algae/Water_X173_Y223,5,11,,23,0,0
1322,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X161_Y225,5,11,,24,0,0
1323,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X180_Y235,5,11,,25,0,0
1324,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,algae_X193_Y210,5,11,,26,0,0
1325,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X130_Y44,5,11,,27,0,0
1326,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X172_Y158,5,11,,28,0,0
1327,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X173_Y81,5,11,,29,0,0
1328,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X180_Y160,5,11,,30,0,0
1329,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X203_Y145,5,11,,31,0,0
1330,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,shallowwater_X207_Y145,5,11,,32,0,0
1331,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X172_Y208,5,11,,33,0,0
1332,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X192_Y177,5,11,,34,0,0
1333,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X204_Y145,5,11,,35,0,0
1334,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X218_Y247,,Water_X216_Y154,5,11,,36,0,0
1335,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Algae/Water_X166_Y190,5,12,,22,0,0
1336,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Algae/Water_X173_Y223,5,12,,23,0,0
1337,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X161_Y225,5,12,,24,0,0
1338,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X180_Y235,5,12,,25,0,0
1339,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,algae_X193_Y210,5,12,,26,0,0
1340,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X130_Y44,5,12,,27,0,0
1341,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X172_Y158,5,12,,28,0,0
1342,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X173_Y81,5,12,,29,0,0
1343,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X180_Y160,5,12,,30,0,0
1344,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X203_Y145,5,12,,31,0,0
1345,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,shallowwater_X207_Y145,5,12,,32,0,0
1346,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X172_Y208,5,12,,33,0,0
1347,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X192_Y177,5,12,,34,0,0
1348,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X204_Y145,5,12,,35,0,0
1349,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X225_Y41,,Water_X216_Y154,5,12,,36,0,0
1350,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Algae/Water_X166_Y190,5,13,,22,0,0
1351,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Algae/Water_X173_Y223,5,13,,23,0,0
1352,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X161_Y225,5,13,,24,0,0
1353,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X180_Y235,5,13,,25,0,0
1354,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,algae_X193_Y210,5,13,,26,0,0
1355,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X130_Y44,5,13,,27,0,0
1356,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X172_Y158,5,13,,28,0,0
1357,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X173_Y81,5,13,,29,0,0
1358,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X180_Y160,5,13,,30,0,0
1359,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X203_Y145,5,13,,31,0,0
1360,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,shallowwater_X207_Y145,5,13,,32,0,0
1361,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X172_Y208,5,13,,33,0,0
1362,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X192_Y177,5,13,,34,0,0
1363,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X204_Y145,5,13,,35,0,0
1364,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,greenveg_X83_Y198,,Water_X216_Y154,5,13,,36,0,0
1365,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,5,14,,22,0,0
1366,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,5,14,,23,0,0
1367,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X161_Y225,5,14,,24,0,0
1368,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X180_Y235,5,14,,25,0,0
1369,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,algae_X193_Y210,5,14,,26,0,0
1370,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X130_Y44,5,14,,27,0,0
1371,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X172_Y158,5,14,,28,0,0
1372,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X173_Y81,5,14,,29,0,0
1373,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X180_Y160,5,14,,30,0,0
1374,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X203_Y145,5,14,,31,0,0
1375,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,shallowwater_X207_Y145,5,14,,32,0,0
1376,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X172_Y208,5,14,,33,0,0
1377,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X192_Y177,5,14,,34,0,0
1378,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X204_Y145,5,14,,35,0,0
1379,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X176_Y92,,Water_X216_Y154,5,14,,36,0,0
1380,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,5,15,,22,0,0
1381,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,5,15,,23,0,0
1382,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X161_Y225,5,15,,24,0,0
1383,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X180_Y235,5,15,,25,0,0
1384,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,algae_X193_Y210,5,15,,26,0,0
1385,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X130_Y44,5,15,,27,0,0
1386,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X172_Y158,5,15,,28,0,0
1387,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X173_Y81,5,15,,29,0,0
1388,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X180_Y160,5,15,,30,0,0
1389,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X203_Y145,5,15,,31,0,0
1390,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,shallowwater_X207_Y145,5,15,,32,0,0
1391,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X172_Y208,5,15,,33,0,0
1392,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X192_Y177,5,15,,34,0,0
1393,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X204_Y145,5,15,,35,0,0
1394,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X185_Y145,,Water_X216_Y154,5,15,,36,0,0
1395,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Algae/Water_X166_Y190,5,16,,22,0,0
1396,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Algae/Water_X173_Y223,5,16,,23,0,0
1397,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X161_Y225,5,16,,24,0,0
1398,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X180_Y235,5,16,,25,0,0
1399,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,algae_X193_Y210,5,16,,26,0,0
1400,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X130_Y44,5,16,,27,0,0
1401,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X172_Y158,5,16,,28,0,0
1402,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X173_Y81,5,16,,29,0,0
1403,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X180_Y160,5,16,,30,0,0
1404,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X203_Y145,5,16,,31,0,0
1405,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,shallowwater_X207_Y145,5,16,,32,0,0
1406,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X172_Y208,5,16,,33,0,0
1407,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X192_Y177,5,16,,34,0,0
1408,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X204_Y145,5,16,,35,0,0
1409,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Pickleweed_X198_Y51,,Water_X216_Y154,5,16,,36,0,0
1410,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Algae/Water_X166_Y190,5,17,,22,0,0
1411,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Algae/Water_X173_Y223,5,17,,23,0,0
1412,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X161_Y225,5,17,,24,0,0
1413,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X180_Y235,5,17,,25,0,0
1414,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,algae_X193_Y210,5,17,,26,0,0
1415,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X130_Y44,5,17,,27,0,0
1416,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X172_Y158,5,17,,28,0,0
1417,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X173_Y81,5,17,,29,0,0
1418,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X180_Y160,5,17,,30,0,0
1419,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X203_Y145,5,17,,31,0,0
1420,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,shallowwater_X207_Y145,5,17,,32,0,0
1421,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X172_Y208,5,17,,33,0,0
1422,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X192_Y177,5,17,,34,0,0
1423,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X204_Y145,5,17,,35,0,0
1424,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X168_Y121,,Water_X216_Y154,5,17,,36,0,0
1425,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Algae/Water_X166_Y190,5,18,,22,0,0
1426,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Algae/Water_X173_Y223,5,18,,23,0,0
1427,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X161_Y225,5,18,,24,0,0
1428,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X180_Y235,5,18,,25,0,0
1429,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,algae_X193_Y210,5,18,,26,0,0
1430,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X130_Y44,5,18,,27,0,0
1431,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X172_Y158,5,18,,28,0,0
1432,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X173_Y81,5,18,,29,0,0
1433,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X180_Y160,5,18,,30,0,0
1434,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X203_Y145,5,18,,31,0,0
1435,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,shallowwater_X207_Y145,5,18,,32,0,0
1436,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X172_Y208,5,18,,33,0,0
1437,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X192_Y177,5,18,,34,0,0
1438,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X204_Y145,5,18,,35,0,0
1439,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X219_Y150,Uplands_X188_Y51,,Water_X216_Y154,5,18,,36,0,0
1440,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Algae/Water_X166_Y190,6,9,,22,0,0
1441,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Algae/Water_X173_Y223,6,9,,23,0,0
1442,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X161_Y225,6,9,,24,0,0
1443,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X180_Y235,6,9,,25,0,0
1444,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,algae_X193_Y210,6,9,,26,0,0
1445,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X130_Y44,6,9,,27,0,0
1446,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X172_Y158,6,9,,28,0,0
1447,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X173_Y81,6,9,,29,0,0
1448,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X180_Y160,6,9,,30,0,0
1449,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X203_Y145,6,9,,31,0,0
1450,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,shallowwater_X207_Y145,6,9,,32,0,0
1451,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X172_Y208,6,9,,33,0,0
1452,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X192_Y177,6,9,,34,0,0
1453,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X204_Y145,6,9,,35,0,0
1454,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X186_Y103,,Water_X216_Y154,6,9,,36,0,0
1455,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Algae/Water_X166_Y190,6,10,,22,0,0
1456,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Algae/Water_X173_Y223,6,10,,23,0,0
1457,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,algae_X161_Y225,6,10,,24,0,0
1458,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,algae_X180_Y235,6,10,,25,0,0
1459,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,algae_X193_Y210,6,10,,26,0,0
1460,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X130_Y44,6,10,,27,0,0
1461,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X172_Y158,6,10,,28,0,0
1462,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X173_Y81,6,10,,29,0,0
1463,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X180_Y160,6,10,,30,0,0
1464,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X203_Y145,6,10,,31,0,0
1465,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,shallowwater_X207_Y145,6,10,,32,0,0
1466,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X172_Y208,6,10,,33,0,0
1467,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X192_Y177,6,10,,34,0,0
1468,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X204_Y145,6,10,,35,0,0
1469,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X196_Y48,,Water_X216_Y154,6,10,,36,0,0
1470,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Algae/Water_X166_Y190,6,11,,22,0,0
1471,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,Algae/Water_X173_Y223,6,11,,23,0,0
1472,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,algae_X161_Y225,6,11,,24,0,0
1473,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,algae_X180_Y235,6,11,,25,0,0
1474,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,algae_X193_Y210,6,11,,26,0,0
1475,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X130_Y44,6,11,,27,0,0
1476,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X172_Y158,6,11,,28,0,0
1477,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X173_Y81,6,11,,29,0,0
1478,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X220_Y142,greenveg_X218_Y247,,shallowwater_X180_Y160,6,11,,30,0,0
