Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
213,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X175_Y92,,,,,6,29,,,,0,0
214,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,,,6,30,,,,0,0
215,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X178_Y93,,,,,6,31,,,,0,0
216,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,,,,6,32,,,,0,0
217,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,,,,6,33,,,,0,0
218,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,,,,6,34,,,,0,0
219,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,,,6,35,,,,0,0
220,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,,,6,36,,,,0,0
221,2,BARE SOIL-PICKLEWEED,,BareSoil_X179_Y153,Pickleweed_X217_Y163,,,,,6,37,,,,0,0
222,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,,,7,24,,,,0,0
223,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,,,7,25,,,,0,0
224,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,,,7,26,,,,0,0
225,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X173_Y144,,,,,7,27,,,,0,0
226,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X175_Y140,,,,,7,28,,,,0,0
227,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X175_Y92,,,,,7,29,,,,0,0
228,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,,,7,30,,,,0,0
229,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X178_Y93,,,,,7,31,,,,0,0
230,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X195_Y52,,,,,7,32,,,,0,0
231,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X198_Y50,,,,,7,33,,,,0,0
232,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X200_Y50,,,,,7,34,,,,0,0
233,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,,,7,35,,,,0,0
234,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,,,7,36,,,,0,0
235,2,BARE SOIL-PICKLEWEED,,BareSoil_X203_Y140,Pickleweed_X217_Y163,,,,,7,37,,,,0,0
236,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,220302b.20m.asd                 No-OAR,,,,,8,24,,,,0,0
237,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,220302b.24m.asd                 No-OAR,,,,,8,25,,,,0,0
238,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,220302b.26m.asd                 No-OAR,,,,,8,26,,,,0,0
239,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X173_Y144,,,,,8,27,,,,0,0
240,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X175_Y140,,,,,8,28,,,,0,0
241,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X175_Y92,,,,,8,29,,,,0,0
242,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X177_Y93,,,,,8,30,,,,0,0
243,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X178_Y93,,,,,8,31,,,,0,0
244,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X195_Y52,,,,,8,32,,,,0,0
245,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X198_Y50,,,,,8,33,,,,0,0
246,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X200_Y50,,,,,8,34,,,,0,0
247,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X201_Y50,,,,,8,35,,,,0,0
248,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X201_Y50,,,,,8,36,,,,0,0
249,2,BARE SOIL-PICKLEWEED,,BareSoil_X219_Y157,Pickleweed_X217_Y163,,,,,8,37,,,,0,0
250,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,220302b.20m.asd                 No-OAR,,,,,9,24,,,,0,0
251,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,220302b.24m.asd                 No-OAR,,,,,9,25,,,,0,0
252,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,220302b.26m.asd                 No-OAR,,,,,9,26,,,,0,0
253,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X173_Y144,,,,,9,27,,,,0,0
254,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X175_Y140,,,,,9,28,,,,0,0
255,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X175_Y92,,,,,9,29,,,,0,0
256,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X177_Y93,,,,,9,30,,,,0,0
257,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X178_Y93,,,,,9,31,,,,0,0
258,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X195_Y52,,,,,9,32,,,,0,0
259,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X198_Y50,,,,,9,33,,,,0,0
260,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X200_Y50,,,,,9,34,,,,0,0
261,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X201_Y50,,,,,9,35,,,,0,0
262,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X201_Y50,,,,,9,36,,,,0,0
263,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y154,Pickleweed_X217_Y163,,,,,9,37,,,,0,0
264,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,220302b.20m.asd                 No-OAR,,,,,10,24,,,,0,0
265,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,220302b.24m.asd                 No-OAR,,,,,10,25,,,,0,0
266,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,220302b.26m.asd                 No-OAR,,,,,10,26,,,,0,0
267,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X173_Y144,,,,,10,27,,,,0,0
268,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X175_Y140,,,,,10,28,,,,0,0
269,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X175_Y92,,,,,10,29,,,,0,0
270,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X177_Y93,,,,,10,30,,,,0,0
271,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X178_Y93,,,,,10,31,,,,0,0
272,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X195_Y52,,,,,10,32,,,,0,0
273,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X198_Y50,,,,,10,33,,,,0,0
274,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X200_Y50,,,,,10,34,,,,0,0
275,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X201_Y50,,,,,10,35,,,,0,0
276,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X201_Y50,,,,,10,36,,,,0,0
277,2,BARE SOIL-PICKLEWEED,,BareSoil_X220_Y157,Pickleweed_X217_Y163,,,,,10,37,,,,0,0
278,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y152,,ShallowWater_X137_Y49,,,,4,,38,,,0,0
279,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y54,,,,4,,39,,,0,0
280,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y59,,,,4,,40,,,0,0
281,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y152,,ShallowWater_X200_Y60,,,,4,,41,,,0,0
282,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y152,,ShallowWater_X202_Y211,,,,4,,42,,,0,0
283,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y152,,ShallowWater_X203_Y211,,,,4,,43,,,0,0
284,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y153,,ShallowWater_X137_Y49,,,,5,,38,,,0,0
285,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y54,,,,5,,39,,,0,0
286,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,,,,5,,40,,,0,0
287,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,,,,5,,41,,,0,0
288,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y153,,ShallowWater_X202_Y211,,,,5,,42,,,0,0
289,2,BARE SOIL-SHALLOW WATER,,BareSoil_X178_Y153,,ShallowWater_X203_Y211,,,,5,,43,,,0,0
290,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X137_Y49,,,,6,,38,,,0,0
291,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y54,,,,6,,39,,,0,0
292,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y59,,,,6,,40,,,0,0
293,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X200_Y60,,,,6,,41,,,0,0
294,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X202_Y211,,,,6,,42,,,0,0
295,2,BARE SOIL-SHALLOW WATER,,BareSoil_X179_Y153,,ShallowWater_X203_Y211,,,,6,,43,,,0,0
296,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X137_Y49,,,,7,,38,,,0,0
297,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y54,,,,7,,39,,,0,0
298,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y59,,,,7,,40,,,0,0
299,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X200_Y60,,,,7,,41,,,0,0
300,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X202_Y211,,,,7,,42,,,0,0
301,2,BARE SOIL-SHALLOW WATER,,BareSoil_X203_Y140,,ShallowWater_X203_Y211,,,,7,,43,,,0,0
302,2,BARE SOIL-SHALLOW WATER,,BareSoil_X219_Y157,,ShallowWater_X137_Y49,,,,8,,38,,,0,0
303,2,BARE SOIL-SHALLOW WATER,,BareSoil_X219_Y157,,ShallowWater_X200_Y54,,,,8,,39,,,0,0
304,2,BARE SOIL-SHALLOW WATER,,BareSoil_X219_Y157,,ShallowWater_X200_Y59,,,,8,,40,,,0,0
305,2,BARE SOIL-SHALLOW WATER,,BareSoil_X219_Y157,,ShallowWater_X200_Y60,,,,8,,41,,,0,0
306,2,BARE SOIL-SHALLOW WATER,,BareSoil_X219_Y157,,ShallowWater_X202_Y211,,,,8,,42,,,0,0
307,2,BARE SOIL-SHALLOW WATER,,BareSoil_X219_Y157,,ShallowWater_X203_Y211,,,,8,,43,,,0,0
308,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y154,,ShallowWater_X137_Y49,,,,9,,38,,,0,0
309,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y154,,ShallowWater_X200_Y54,,,,9,,39,,,0,0
310,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y154,,ShallowWater_X200_Y59,,,,9,,40,,,0,0
311,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y154,,ShallowWater_X200_Y60,,,,9,,41,,,0,0
312,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y154,,ShallowWater_X202_Y211,,,,9,,42,,,0,0
313,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y154,,ShallowWater_X203_Y211,,,,9,,43,,,0,0
314,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y157,,ShallowWater_X137_Y49,,,,10,,38,,,0,0
315,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y157,,ShallowWater_X200_Y54,,,,10,,39,,,0,0
316,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y157,,ShallowWater_X200_Y59,,,,10,,40,,,0,0
317,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y157,,ShallowWater_X200_Y60,,,,10,,41,,,0,0
318,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y157,,ShallowWater_X202_Y211,,,,10,,42,,,0,0
319,2,BARE SOIL-SHALLOW WATER,,BareSoil_X220_Y157,,ShallowWater_X203_Y211,,,,10,,43,,,0,0
320,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y152,,,Uplands_X143_Y104,,,4,,,47,,0,0
321,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y152,,,Uplands_X197_Y47,,,4,,,48,,0,0
322,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y152,,,Uplands_X232_Y23,,,4,,,49,,0,0
323,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y152,,,Uplands_X233_Y22,,,4,,,50,,0,0
324,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y153,,,Uplands_X143_Y104,,,5,,,47,,0,0
325,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y153,,,Uplands_X197_Y47,,,5,,,48,,0,0
326,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y153,,,Uplands_X232_Y23,,,5,,,49,,0,0
327,2,BARE SOIL-UPLANDS,,BareSoil_X178_Y153,,,Uplands_X233_Y22,,,5,,,50,,0,0
328,2,BARE SOIL-UPLANDS,,BareSoil_X179_Y153,,,Uplands_X143_Y104,,,6,,,47,,0,0
329,2,BARE SOIL-UPLANDS,,BareSoil_X179_Y153,,,Uplands_X197_Y47,,,6,,,48,,0,0
330,2,BARE SOIL-UPLANDS,,BareSoil_X179_Y153,,,Uplands_X232_Y23,,,6,,,49,,0,0
331,2,BARE SOIL-UPLANDS,,BareSoil_X179_Y153,,,Uplands_X233_Y22,,,6,,,50,,0,0
332,2,BARE SOIL-UPLANDS,,BareSoil_X203_Y140,,,Uplands_X143_Y104,,,7,,,47,,0,0
333,2,BARE SOIL-UPLANDS,,BareSoil_X203_Y140,,,Uplands_X197_Y47,,,7,,,48,,0,0
334,2,BARE SOIL-UPLANDS,,BareSoil_X203_Y140,,,Uplands_X232_Y23,,,7,,,49,,0,0
335,2,BARE SOIL-UPLANDS,,BareSoil_X203_Y140,,,Uplands_X233_Y22,,,7,,,50,,0,0
336,2,BARE SOIL-UPLANDS,,BareSoil_X219_Y157,,,Uplands_X143_Y104,,,8,,,47,,0,0
337,2,BARE SOIL-UPLANDS,,BareSoil_X219_Y157,,,Uplands_X197_Y47,,,8,,,48,,0,0
338,2,BARE SOIL-UPLANDS,,BareSoil_X219_Y157,,,Uplands_X232_Y23,,,8,,,49,,0,0
339,2,BARE SOIL-UPLANDS,,BareSoil_X219_Y157,,,Uplands_X233_Y22,,,8,,,50,,0,0
340,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y154,,,Uplands_X143_Y104,,,9,,,47,,0,0
341,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y154,,,Uplands_X197_Y47,,,9,,,48,,0,0
342,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y154,,,Uplands_X232_Y23,,,9,,,49,,0,0
343,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y154,,,Uplands_X233_Y22,,,9,,,50,,0,0
344,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y157,,,Uplands_X143_Y104,,,10,,,47,,0,0
345,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y157,,,Uplands_X197_Y47,,,10,,,48,,0,0
346,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y157,,,Uplands_X232_Y23,,,10,,,49,,0,0
347,2,BARE SOIL-UPLANDS,,BareSoil_X220_Y157,,,Uplands_X233_Y22,,,10,,,50,,0,0
348,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X174_Y193,,4,,,,51,0,0
349,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X198_Y103,,4,,,,52,0,0
350,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X199_Y103,,4,,,,53,0,0
351,2,BARE SOIL-WATER,,BareSoil_X178_Y152,,,,Water_X210_Y122,,4,,,,54,0,0
352,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X174_Y193,,5,,,,51,0,0
353,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X198_Y103,,5,,,,52,0,0
354,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X199_Y103,,5,,,,53,0,0
355,2,BARE SOIL-WATER,,BareSoil_X178_Y153,,,,Water_X210_Y122,,5,,,,54,0,0
356,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X174_Y193,,6,,,,51,0,0
357,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X198_Y103,,6,,,,52,0,0
358,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X199_Y103,,6,,,,53,0,0
359,2,BARE SOIL-WATER,,BareSoil_X179_Y153,,,,Water_X210_Y122,,6,,,,54,0,0
360,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X174_Y193,,7,,,,51,0,0
361,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X198_Y103,,7,,,,52,0,0
362,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X199_Y103,,7,,,,53,0,0
363,2,BARE SOIL-WATER,,BareSoil_X203_Y140,,,,Water_X210_Y122,,7,,,,54,0,0
364,2,BARE SOIL-WATER,,BareSoil_X219_Y157,,,,Water_X174_Y193,,8,,,,51,0,0
365,2,BARE SOIL-WATER,,BareSoil_X219_Y157,,,,Water_X198_Y103,,8,,,,52,0,0
366,2,BARE SOIL-WATER,,BareSoil_X219_Y157,,,,Water_X199_Y103,,8,,,,53,0,0
367,2,BARE SOIL-WATER,,BareSoil_X219_Y157,,,,Water_X210_Y122,,8,,,,54,0,0
368,2,BARE SOIL-WATER,,BareSoil_X220_Y154,,,,Water_X174_Y193,,9,,,,51,0,0
369,2,BARE SOIL-WATER,,BareSoil_X220_Y154,,,,Water_X198_Y103,,9,,,,52,0,0
370,2,BARE SOIL-WATER,,BareSoil_X220_Y154,,,,Water_X199_Y103,,9,,,,53,0,0
371,2,BARE SOIL-WATER,,BareSoil_X220_Y154,,,,Water_X210_Y122,,9,,,,54,0,0
372,2,BARE SOIL-WATER,,BareSoil_X220_Y157,,,,Water_X174_Y193,,10,,,,51,0,0
373,2,BARE SOIL-WATER,,BareSoil_X220_Y157,,,,Water_X198_Y103,,10,,,,52,0,0
374,2,BARE SOIL-WATER,,BareSoil_X220_Y157,,,,Water_X199_Y103,,10,,,,53,0,0
375,2,BARE SOIL-WATER,,BareSoil_X220_Y157,,,,Water_X210_Y122,,10,,,,54,0,0
376,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X137_Y49,,,,,24,38,,,0,0
377,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y54,,,,,24,39,,,0,0
378,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,,,,,24,40,,,0,0
379,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,,,,,24,41,,,0,0
380,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,,,,,24,42,,,0,0
381,2,PICKLEWEED-SHALLOW WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,,,,,24,43,,,0,0
382,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X137_Y49,,,,,25,38,,,0,0
383,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y54,,,,,25,39,,,0,0
384,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,,,,,25,40,,,0,0
385,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,,,,,25,41,,,0,0
386,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,,,,,25,42,,,0,0
387,2,PICKLEWEED-SHALLOW WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,,,,,25,43,,,0,0
388,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X137_Y49,,,,,26,38,,,0,0
389,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y54,,,,,26,39,,,0,0
390,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y59,,,,,26,40,,,0,0
391,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X200_Y60,,,,,26,41,,,0,0
392,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X202_Y211,,,,,26,42,,,0,0
393,2,PICKLEWEED-SHALLOW WATER,,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,,,,,26,43,,,0,0
394,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X173_Y144,ShallowWater_X137_Y49,,,,,27,38,,,0,0
395,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X173_Y144,ShallowWater_X200_Y54,,,,,27,39,,,0,0
396,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X173_Y144,ShallowWater_X200_Y59,,,,,27,40,,,0,0
397,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X173_Y144,ShallowWater_X200_Y60,,,,,27,41,,,0,0
398,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X173_Y144,ShallowWater_X202_Y211,,,,,27,42,,,0,0
399,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X173_Y144,ShallowWater_X203_Y211,,,,,27,43,,,0,0
400,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y140,ShallowWater_X137_Y49,,,,,28,38,,,0,0
401,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y140,ShallowWater_X200_Y54,,,,,28,39,,,0,0
402,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y140,ShallowWater_X200_Y59,,,,,28,40,,,0,0
403,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y140,ShallowWater_X200_Y60,,,,,28,41,,,0,0
404,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y140,ShallowWater_X202_Y211,,,,,28,42,,,0,0
405,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y140,ShallowWater_X203_Y211,,,,,28,43,,,0,0
406,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y92,ShallowWater_X137_Y49,,,,,29,38,,,0,0
407,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y92,ShallowWater_X200_Y54,,,,,29,39,,,0,0
408,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y92,ShallowWater_X200_Y59,,,,,29,40,,,0,0
409,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y92,ShallowWater_X200_Y60,,,,,29,41,,,0,0
410,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y92,ShallowWater_X202_Y211,,,,,29,42,,,0,0
411,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X175_Y92,ShallowWater_X203_Y211,,,,,29,43,,,0,0
412,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X137_Y49,,,,,30,38,,,0,0
413,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X200_Y54,,,,,30,39,,,0,0
414,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X200_Y59,,,,,30,40,,,0,0
415,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X200_Y60,,,,,30,41,,,0,0
416,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,,,,,30,42,,,0,0
417,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,,,,,30,43,,,0,0
418,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X178_Y93,ShallowWater_X137_Y49,,,,,31,38,,,0,0
419,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X178_Y93,ShallowWater_X200_Y54,,,,,31,39,,,0,0
420,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X178_Y93,ShallowWater_X200_Y59,,,,,31,40,,,0,0
421,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X178_Y93,ShallowWater_X200_Y60,,,,,31,41,,,0,0
422,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X178_Y93,ShallowWater_X202_Y211,,,,,31,42,,,0,0
423,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X178_Y93,ShallowWater_X203_Y211,,,,,31,43,,,0,0
424,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X137_Y49,,,,,32,38,,,0,0
425,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X200_Y54,,,,,32,39,,,0,0
426,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X200_Y59,,,,,32,40,,,0,0
427,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X200_Y60,,,,,32,41,,,0,0
428,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X202_Y211,,,,,32,42,,,0,0
429,2,PICKLEWEED-SHALLOW WATER,,,Pickleweed_X195_Y52,ShallowWater_X203_Y211,,,,,32,43,,,0,0
