Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
2055,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X169_Y144,ShallowWater_X198_Y199,,,,7,26,35,,,0,0
2056,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X169_Y144,ShallowWater_X200_Y59,,,,7,26,36,,,0,0
2057,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X169_Y144,ShallowWater_X200_Y60,,,,7,26,37,,,0,0
2058,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X169_Y144,ShallowWater_X202_Y211,,,,7,26,38,,,0,0
2059,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X169_Y144,ShallowWater_X203_Y211,,,,7,26,39,,,0,0
2060,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,ShallowWater_X137_Y49,,,,7,27,34,,,0,0
2061,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,ShallowWater_X198_Y199,,,,7,27,35,,,0,0
2062,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,ShallowWater_X200_Y59,,,,7,27,36,,,0,0
2063,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,ShallowWater_X200_Y60,,,,7,27,37,,,0,0
2064,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,ShallowWater_X202_Y211,,,,7,27,38,,,0,0
2065,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X177_Y93,ShallowWater_X203_Y211,,,,7,27,39,,,0,0
2066,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,ShallowWater_X137_Y49,,,,7,28,34,,,0,0
2067,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,ShallowWater_X198_Y199,,,,7,28,35,,,0,0
2068,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,ShallowWater_X200_Y59,,,,7,28,36,,,0,0
2069,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,ShallowWater_X200_Y60,,,,7,28,37,,,0,0
2070,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,ShallowWater_X202_Y211,,,,7,28,38,,,0,0
2071,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X195_Y52,ShallowWater_X203_Y211,,,,7,28,39,,,0,0
2072,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,ShallowWater_X137_Y49,,,,7,29,34,,,0,0
2073,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,ShallowWater_X198_Y199,,,,7,29,35,,,0,0
2074,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,ShallowWater_X200_Y59,,,,7,29,36,,,0,0
2075,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,ShallowWater_X200_Y60,,,,7,29,37,,,0,0
2076,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,ShallowWater_X202_Y211,,,,7,29,38,,,0,0
2077,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X198_Y50,ShallowWater_X203_Y211,,,,7,29,39,,,0,0
2078,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X200_Y50,ShallowWater_X137_Y49,,,,7,30,34,,,0,0
2079,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X200_Y50,ShallowWater_X198_Y199,,,,7,30,35,,,0,0
2080,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X200_Y50,ShallowWater_X200_Y59,,,,7,30,36,,,0,0
2081,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X200_Y50,ShallowWater_X200_Y60,,,,7,30,37,,,0,0
2082,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X200_Y50,ShallowWater_X202_Y211,,,,7,30,38,,,0,0
2083,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X200_Y50,ShallowWater_X203_Y211,,,,7,30,39,,,0,0
2084,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,ShallowWater_X137_Y49,,,,7,31,34,,,0,0
2085,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,ShallowWater_X198_Y199,,,,7,31,35,,,0,0
2086,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,ShallowWater_X200_Y59,,,,7,31,36,,,0,0
2087,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,ShallowWater_X200_Y60,,,,7,31,37,,,0,0
2088,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,ShallowWater_X202_Y211,,,,7,31,38,,,0,0
2089,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X201_Y50,ShallowWater_X203_Y211,,,,7,31,39,,,0,0
2090,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y162,ShallowWater_X137_Y49,,,,7,32,34,,,0,0
2091,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y162,ShallowWater_X198_Y199,,,,7,32,35,,,0,0
2092,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y162,ShallowWater_X200_Y59,,,,7,32,36,,,0,0
2093,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y162,ShallowWater_X200_Y60,,,,7,32,37,,,0,0
2094,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y162,ShallowWater_X202_Y211,,,,7,32,38,,,0,0
2095,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y162,ShallowWater_X203_Y211,,,,7,32,39,,,0,0
2096,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y163,ShallowWater_X137_Y49,,,,7,33,34,,,0,0
2097,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y163,ShallowWater_X198_Y199,,,,7,33,35,,,0,0
2098,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y163,ShallowWater_X200_Y59,,,,7,33,36,,,0,0
2099,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y163,ShallowWater_X200_Y60,,,,7,33,37,,,0,0
2100,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y163,ShallowWater_X202_Y211,,,,7,33,38,,,0,0
2101,3,BARE SOIL-PICKLEWEED-SHALLOW WATER,,BareSoil_X203_Y140,Pickleweed_X217_Y163,ShallowWater_X203_Y211,,,,7,33,39,,,0,0
2102,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,Uplands_X143_Y104,,,4,21,,43,,0,0
2103,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,Uplands_X232_Y23,,,4,21,,44,,0,0
2104,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,Uplands_X233_Y22,,,4,21,,45,,0,0
2105,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,Uplands_X143_Y104,,,4,22,,43,,0,0
2106,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,Uplands_X232_Y23,,,4,22,,44,,0,0
2107,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,Uplands_X233_Y22,,,4,22,,45,,0,0
2108,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,Uplands_X143_Y104,,,4,23,,43,,0,0
2109,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,Uplands_X232_Y23,,,4,23,,44,,0,0
2110,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,Uplands_X233_Y22,,,4,23,,45,,0,0
2111,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X167_Y144,,Uplands_X143_Y104,,,4,24,,43,,0,0
2112,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X167_Y144,,Uplands_X232_Y23,,,4,24,,44,,0,0
2113,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X167_Y144,,Uplands_X233_Y22,,,4,24,,45,,0,0
2114,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X168_Y144,,Uplands_X143_Y104,,,4,25,,43,,0,0
2115,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X168_Y144,,Uplands_X232_Y23,,,4,25,,44,,0,0
2116,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X168_Y144,,Uplands_X233_Y22,,,4,25,,45,,0,0
2117,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X169_Y144,,Uplands_X143_Y104,,,4,26,,43,,0,0
2118,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X169_Y144,,Uplands_X232_Y23,,,4,26,,44,,0,0
2119,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X169_Y144,,Uplands_X233_Y22,,,4,26,,45,,0,0
2120,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,Uplands_X143_Y104,,,4,27,,43,,0,0
2121,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,Uplands_X232_Y23,,,4,27,,44,,0,0
2122,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X177_Y93,,Uplands_X233_Y22,,,4,27,,45,,0,0
2123,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X195_Y52,,Uplands_X143_Y104,,,4,28,,43,,0,0
2124,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X195_Y52,,Uplands_X232_Y23,,,4,28,,44,,0,0
2125,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X195_Y52,,Uplands_X233_Y22,,,4,28,,45,,0,0
2126,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X198_Y50,,Uplands_X143_Y104,,,4,29,,43,,0,0
2127,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X198_Y50,,Uplands_X232_Y23,,,4,29,,44,,0,0
2128,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X198_Y50,,Uplands_X233_Y22,,,4,29,,45,,0,0
2129,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X200_Y50,,Uplands_X143_Y104,,,4,30,,43,,0,0
2130,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X200_Y50,,Uplands_X232_Y23,,,4,30,,44,,0,0
2131,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X200_Y50,,Uplands_X233_Y22,,,4,30,,45,,0,0
2132,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,Uplands_X143_Y104,,,4,31,,43,,0,0
2133,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,Uplands_X232_Y23,,,4,31,,44,,0,0
2134,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X201_Y50,,Uplands_X233_Y22,,,4,31,,45,,0,0
2135,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X217_Y162,,Uplands_X143_Y104,,,4,32,,43,,0,0
2136,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X217_Y162,,Uplands_X232_Y23,,,4,32,,44,,0,0
2137,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X217_Y162,,Uplands_X233_Y22,,,4,32,,45,,0,0
2138,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X217_Y163,,Uplands_X143_Y104,,,4,33,,43,,0,0
2139,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X217_Y163,,Uplands_X232_Y23,,,4,33,,44,,0,0
2140,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y152,Pickleweed_X217_Y163,,Uplands_X233_Y22,,,4,33,,45,,0,0
2141,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,Uplands_X143_Y104,,,5,21,,43,,0,0
2142,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,Uplands_X232_Y23,,,5,21,,44,,0,0
2143,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,Uplands_X233_Y22,,,5,21,,45,,0,0
2144,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,Uplands_X143_Y104,,,5,22,,43,,0,0
2145,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,Uplands_X232_Y23,,,5,22,,44,,0,0
2146,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,Uplands_X233_Y22,,,5,22,,45,,0,0
2147,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,Uplands_X143_Y104,,,5,23,,43,,0,0
2148,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,Uplands_X232_Y23,,,5,23,,44,,0,0
2149,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,Uplands_X233_Y22,,,5,23,,45,,0,0
2150,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X167_Y144,,Uplands_X143_Y104,,,5,24,,43,,0,0
2151,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X167_Y144,,Uplands_X232_Y23,,,5,24,,44,,0,0
2152,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X167_Y144,,Uplands_X233_Y22,,,5,24,,45,,0,0
2153,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X168_Y144,,Uplands_X143_Y104,,,5,25,,43,,0,0
2154,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X168_Y144,,Uplands_X232_Y23,,,5,25,,44,,0,0
2155,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X168_Y144,,Uplands_X233_Y22,,,5,25,,45,,0,0
2156,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X169_Y144,,Uplands_X143_Y104,,,5,26,,43,,0,0
2157,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X169_Y144,,Uplands_X232_Y23,,,5,26,,44,,0,0
2158,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X169_Y144,,Uplands_X233_Y22,,,5,26,,45,,0,0
2159,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,Uplands_X143_Y104,,,5,27,,43,,0,0
2160,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,Uplands_X232_Y23,,,5,27,,44,,0,0
2161,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X177_Y93,,Uplands_X233_Y22,,,5,27,,45,,0,0
2162,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X195_Y52,,Uplands_X143_Y104,,,5,28,,43,,0,0
2163,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X195_Y52,,Uplands_X232_Y23,,,5,28,,44,,0,0
2164,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X195_Y52,,Uplands_X233_Y22,,,5,28,,45,,0,0
2165,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X198_Y50,,Uplands_X143_Y104,,,5,29,,43,,0,0
2166,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X198_Y50,,Uplands_X232_Y23,,,5,29,,44,,0,0
2167,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X198_Y50,,Uplands_X233_Y22,,,5,29,,45,,0,0
2168,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X200_Y50,,Uplands_X143_Y104,,,5,30,,43,,0,0
2169,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X200_Y50,,Uplands_X232_Y23,,,5,30,,44,,0,0
2170,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X200_Y50,,Uplands_X233_Y22,,,5,30,,45,,0,0
2171,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,Uplands_X143_Y104,,,5,31,,43,,0,0
2172,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,Uplands_X232_Y23,,,5,31,,44,,0,0
2173,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X201_Y50,,Uplands_X233_Y22,,,5,31,,45,,0,0
2174,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X217_Y162,,Uplands_X143_Y104,,,5,32,,43,,0,0
2175,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X217_Y162,,Uplands_X232_Y23,,,5,32,,44,,0,0
2176,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X217_Y162,,Uplands_X233_Y22,,,5,32,,45,,0,0
2177,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X217_Y163,,Uplands_X143_Y104,,,5,33,,43,,0,0
2178,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X217_Y163,,Uplands_X232_Y23,,,5,33,,44,,0,0
2179,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X178_Y153,Pickleweed_X217_Y163,,Uplands_X233_Y22,,,5,33,,45,,0,0
2180,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,Uplands_X143_Y104,,,6,21,,43,,0,0
2181,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,Uplands_X232_Y23,,,6,21,,44,,0,0
2182,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,Uplands_X233_Y22,,,6,21,,45,,0,0
2183,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,Uplands_X143_Y104,,,6,22,,43,,0,0
2184,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,Uplands_X232_Y23,,,6,22,,44,,0,0
2185,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,Uplands_X233_Y22,,,6,22,,45,,0,0
2186,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,Uplands_X143_Y104,,,6,23,,43,,0,0
2187,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,Uplands_X232_Y23,,,6,23,,44,,0,0
2188,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,Uplands_X233_Y22,,,6,23,,45,,0,0
2189,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X167_Y144,,Uplands_X143_Y104,,,6,24,,43,,0,0
2190,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X167_Y144,,Uplands_X232_Y23,,,6,24,,44,,0,0
2191,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X167_Y144,,Uplands_X233_Y22,,,6,24,,45,,0,0
2192,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X168_Y144,,Uplands_X143_Y104,,,6,25,,43,,0,0
2193,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X168_Y144,,Uplands_X232_Y23,,,6,25,,44,,0,0
2194,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X168_Y144,,Uplands_X233_Y22,,,6,25,,45,,0,0
2195,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X169_Y144,,Uplands_X143_Y104,,,6,26,,43,,0,0
2196,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X169_Y144,,Uplands_X232_Y23,,,6,26,,44,,0,0
2197,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X169_Y144,,Uplands_X233_Y22,,,6,26,,45,,0,0
2198,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,Uplands_X143_Y104,,,6,27,,43,,0,0
2199,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,Uplands_X232_Y23,,,6,27,,44,,0,0
2200,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X177_Y93,,Uplands_X233_Y22,,,6,27,,45,,0,0
2201,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,Uplands_X143_Y104,,,6,28,,43,,0,0
2202,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,Uplands_X232_Y23,,,6,28,,44,,0,0
2203,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X195_Y52,,Uplands_X233_Y22,,,6,28,,45,,0,0
2204,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,Uplands_X143_Y104,,,6,29,,43,,0,0
2205,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,Uplands_X232_Y23,,,6,29,,44,,0,0
2206,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X198_Y50,,Uplands_X233_Y22,,,6,29,,45,,0,0
2207,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,Uplands_X143_Y104,,,6,30,,43,,0,0
2208,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,Uplands_X232_Y23,,,6,30,,44,,0,0
2209,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X200_Y50,,Uplands_X233_Y22,,,6,30,,45,,0,0
2210,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,Uplands_X143_Y104,,,6,31,,43,,0,0
2211,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,Uplands_X232_Y23,,,6,31,,44,,0,0
2212,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X201_Y50,,Uplands_X233_Y22,,,6,31,,45,,0,0
2213,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X217_Y162,,Uplands_X143_Y104,,,6,32,,43,,0,0
2214,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X217_Y162,,Uplands_X232_Y23,,,6,32,,44,,0,0
2215,3,BARE SOIL-PICKLEWEED-UPLANDS,,BareSoil_X179_Y153,Pickleweed_X217_Y162,,Uplands_X233_Y22,,,6,32,,45,,0,0
