Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
221,2,PICKLEWEED-WATER,,,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,,,25,,,37,0,0
222,2,PICKLEWEED-WATER,,,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,,,25,,,38,0,0
223,2,PICKLEWEED-WATER,,,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,,,25,,,39,0,0
224,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X203_Y211,Uplands_X143_Y104,,,,,26,33,,0,0
225,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X203_Y211,Uplands_X232_Y23,,,,,26,34,,0,0
226,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X203_Y211,Uplands_X233_Y22,,,,,26,35,,0,0
227,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X202_Y211,Uplands_X143_Y104,,,,,27,33,,0,0
228,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X202_Y211,Uplands_X232_Y23,,,,,27,34,,0,0
229,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X202_Y211,Uplands_X233_Y22,,,,,27,35,,0,0
230,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y59,Uplands_X143_Y104,,,,,28,33,,0,0
231,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y59,Uplands_X232_Y23,,,,,28,34,,0,0
232,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y59,Uplands_X233_Y22,,,,,28,35,,0,0
233,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y60,Uplands_X143_Y104,,,,,29,33,,0,0
234,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y60,Uplands_X232_Y23,,,,,29,34,,0,0
235,2,SHALLOW WATER-UPLANDS,,,,ShallowWater_X200_Y60,Uplands_X233_Y22,,,,,29,35,,0,0
236,2,SHALLOW WATER-WATER,,,,ShallowWater_X203_Y211,,Water_X199_Y103,,,,26,,36,0,0
237,2,SHALLOW WATER-WATER,,,,ShallowWater_X203_Y211,,Water_X210_Y122,,,,26,,37,0,0
238,2,SHALLOW WATER-WATER,,,,ShallowWater_X203_Y211,,Water_X198_Y103,,,,26,,38,0,0
239,2,SHALLOW WATER-WATER,,,,ShallowWater_X203_Y211,,Water_X174_Y193,,,,26,,39,0,0
240,2,SHALLOW WATER-WATER,,,,ShallowWater_X202_Y211,,Water_X199_Y103,,,,27,,36,0,0
241,2,SHALLOW WATER-WATER,,,,ShallowWater_X202_Y211,,Water_X210_Y122,,,,27,,37,0,0
242,2,SHALLOW WATER-WATER,,,,ShallowWater_X202_Y211,,Water_X198_Y103,,,,27,,38,0,0
243,2,SHALLOW WATER-WATER,,,,ShallowWater_X202_Y211,,Water_X174_Y193,,,,27,,39,0,0
244,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y59,,Water_X199_Y103,,,,28,,36,0,0
245,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y59,,Water_X210_Y122,,,,28,,37,0,0
246,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y59,,Water_X198_Y103,,,,28,,38,0,0
247,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y59,,Water_X174_Y193,,,,28,,39,0,0
248,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y60,,Water_X199_Y103,,,,29,,36,0,0
249,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y60,,Water_X210_Y122,,,,29,,37,0,0
250,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y60,,Water_X198_Y103,,,,29,,38,0,0
251,2,SHALLOW WATER-WATER,,,,ShallowWater_X200_Y60,,Water_X174_Y193,,,,29,,39,0,0
252,2,UPLANDS-WATER,,,,,Uplands_X143_Y104,Water_X199_Y103,,,,,33,36,0,0
253,2,UPLANDS-WATER,,,,,Uplands_X143_Y104,Water_X210_Y122,,,,,33,37,0,0
254,2,UPLANDS-WATER,,,,,Uplands_X143_Y104,Water_X198_Y103,,,,,33,38,0,0
255,2,UPLANDS-WATER,,,,,Uplands_X143_Y104,Water_X174_Y193,,,,,33,39,0,0
256,2,UPLANDS-WATER,,,,,Uplands_X232_Y23,Water_X199_Y103,,,,,34,36,0,0
257,2,UPLANDS-WATER,,,,,Uplands_X232_Y23,Water_X210_Y122,,,,,34,37,0,0
258,2,UPLANDS-WATER,,,,,Uplands_X232_Y23,Water_X198_Y103,,,,,34,38,0,0
259,2,UPLANDS-WATER,,,,,Uplands_X232_Y23,Water_X174_Y193,,,,,34,39,0,0
260,2,UPLANDS-WATER,,,,,Uplands_X233_Y22,Water_X199_Y103,,,,,35,36,0,0
261,2,UPLANDS-WATER,,,,,Uplands_X233_Y22,Water_X210_Y122,,,,,35,37,0,0
262,2,UPLANDS-WATER,,,,,Uplands_X233_Y22,Water_X198_Y103,,,,,35,38,0,0
263,2,UPLANDS-WATER,,,,,Uplands_X233_Y22,Water_X174_Y193,,,,,35,39,0,0
264,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,,0,4,21,,,,0,0
265,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,,0,4,22,,,,0,0
266,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,,0,4,23,,,,0,0
267,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,,0,4,24,,,,0,0
268,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,,0,4,25,,,,0,0
269,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,,0,5,21,,,,0,0
270,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,,0,5,22,,,,0,0
271,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,,0,5,23,,,,0,0
272,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,,0,5,24,,,,0,0
273,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,,0,5,25,,,,0,0
274,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,,0,6,21,,,,0,0
275,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,,0,6,22,,,,0,0
276,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,,0,6,23,,,,0,0
277,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,,0,6,24,,,,0,0
278,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,,0,6,25,,,,0,0
279,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,,0,7,21,,,,0,0
280,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,,0,7,22,,,,0,0
281,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,,0,7,23,,,,0,0
282,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,,0,7,24,,,,0,0
283,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X177_Y217,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,,0,7,25,,,,0,0
284,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,,1,4,21,,,,0,0
285,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,,1,4,22,,,,0,0
286,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,,1,4,23,,,,0,0
287,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,,1,4,24,,,,0,0
288,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,,1,4,25,,,,0,0
289,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,,1,5,21,,,,0,0
290,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,,1,5,22,,,,0,0
291,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,,1,5,23,,,,0,0
292,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,,1,5,24,,,,0,0
293,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,,1,5,25,,,,0,0
294,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,,1,6,21,,,,0,0
295,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,,1,6,22,,,,0,0
296,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,,1,6,23,,,,0,0
297,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,,1,6,24,,,,0,0
298,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,,1,6,25,,,,0,0
299,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,,1,7,21,,,,0,0
300,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,,1,7,22,,,,0,0
301,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,,1,7,23,,,,0,0
302,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,,1,7,24,,,,0,0
303,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X176_Y217,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,,1,7,25,,,,0,0
304,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,,2,4,21,,,,0,0
305,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,,2,4,22,,,,0,0
306,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,,2,4,23,,,,0,0
307,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,,2,4,24,,,,0,0
308,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,,2,4,25,,,,0,0
309,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,,2,5,21,,,,0,0
310,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,,2,5,22,,,,0,0
311,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,,2,5,23,,,,0,0
312,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,,2,5,24,,,,0,0
313,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,,2,5,25,,,,0,0
314,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,,2,6,21,,,,0,0
315,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,,2,6,22,,,,0,0
316,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,,2,6,23,,,,0,0
317,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,,2,6,24,,,,0,0
318,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,,2,6,25,,,,0,0
319,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,,2,7,21,,,,0,0
320,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,,2,7,22,,,,0,0
321,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,,2,7,23,,,,0,0
322,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,,2,7,24,,,,0,0
323,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X171_Y224,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,,2,7,25,,,,0,0
324,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X179_Y153,220302b.24m.asd                 No-OAR,,,,3,4,21,,,,0,0
325,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X179_Y153,220302b.20m.asd                 No-OAR,,,,3,4,22,,,,0,0
326,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X179_Y153,Pickleweed_X177_Y93,,,,3,4,23,,,,0,0
327,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X179_Y153,Pickleweed_X201_Y50,,,,3,4,24,,,,0,0
328,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X179_Y153,220302b.26m.asd                 No-OAR,,,,3,4,25,,,,0,0
329,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y152,220302b.24m.asd                 No-OAR,,,,3,5,21,,,,0,0
330,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y152,220302b.20m.asd                 No-OAR,,,,3,5,22,,,,0,0
331,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y152,Pickleweed_X177_Y93,,,,3,5,23,,,,0,0
332,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y152,Pickleweed_X201_Y50,,,,3,5,24,,,,0,0
333,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y152,220302b.26m.asd                 No-OAR,,,,3,5,25,,,,0,0
334,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,,3,6,21,,,,0,0
335,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,,3,6,22,,,,0,0
336,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,,3,6,23,,,,0,0
337,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,,3,6,24,,,,0,0
338,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,,3,6,25,,,,0,0
339,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,,3,7,21,,,,0,0
340,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,,3,7,22,,,,0,0
341,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,,3,7,23,,,,0,0
342,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,,3,7,24,,,,0,0
343,3,ALGAE/WATER-BARE SOIL-PICKLEWEED,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,,3,7,25,,,,0,0
344,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,,,0,4,,26,,,0,0
345,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,,,0,4,,27,,,0,0
346,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,,,0,4,,28,,,0,0
347,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,,,0,4,,29,,,0,0
348,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,,,0,5,,26,,,0,0
349,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,,,0,5,,27,,,0,0
350,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,,,0,5,,28,,,0,0
351,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,,,0,5,,29,,,0,0
352,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,,,0,6,,26,,,0,0
353,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,,,0,6,,27,,,0,0
354,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,,,0,6,,28,,,0,0
355,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,,,0,6,,29,,,0,0
356,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,,,0,7,,26,,,0,0
357,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,,,0,7,,27,,,0,0
358,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y59,,,0,7,,28,,,0,0
359,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y60,,,0,7,,29,,,0,0
360,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,,,1,4,,26,,,0,0
361,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,,,1,4,,27,,,0,0
362,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,,,1,4,,28,,,0,0
363,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,,,1,4,,29,,,0,0
364,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,,,1,5,,26,,,0,0
365,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,,,1,5,,27,,,0,0
366,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,,,1,5,,28,,,0,0
367,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,,,1,5,,29,,,0,0
368,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,,,1,6,,26,,,0,0
369,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,,,1,6,,27,,,0,0
370,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,,,1,6,,28,,,0,0
371,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,,,1,6,,29,,,0,0
372,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,,,1,7,,26,,,0,0
373,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,,,1,7,,27,,,0,0
374,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y59,,,1,7,,28,,,0,0
375,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y60,,,1,7,,29,,,0,0
376,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X179_Y153,,ShallowWater_X203_Y211,,,2,4,,26,,,0,0
377,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X179_Y153,,ShallowWater_X202_Y211,,,2,4,,27,,,0,0
378,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X179_Y153,,ShallowWater_X200_Y59,,,2,4,,28,,,0,0
379,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X179_Y153,,ShallowWater_X200_Y60,,,2,4,,29,,,0,0
380,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X178_Y152,,ShallowWater_X203_Y211,,,2,5,,26,,,0,0
381,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X178_Y152,,ShallowWater_X202_Y211,,,2,5,,27,,,0,0
382,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X178_Y152,,ShallowWater_X200_Y59,,,2,5,,28,,,0,0
383,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X178_Y152,,ShallowWater_X200_Y60,,,2,5,,29,,,0,0
384,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X203_Y140,,ShallowWater_X203_Y211,,,2,6,,26,,,0,0
385,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X203_Y140,,ShallowWater_X202_Y211,,,2,6,,27,,,0,0
386,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X203_Y140,,ShallowWater_X200_Y59,,,2,6,,28,,,0,0
387,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X203_Y140,,ShallowWater_X200_Y60,,,2,6,,29,,,0,0
388,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X178_Y153,,ShallowWater_X203_Y211,,,2,7,,26,,,0,0
389,3,ALGAE/WATER-BARE SOIL-SHALLOW WATER,Algae/Water_X171_Y224,BareSoil_X178_Y153,,ShallowWater_X202_Y211,,,2,7,,27,,,0,0
